Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
590.7,0.0699056023,0.156693862,0.0340405384,3.28777241e-05,-6.49323314e-05,0.162922509
590.8,0.0729559383,0.153875809,0.0340424932,3.18171861e-05,-6.54652608e-05,0.158812711
590.9,0.0758311771,0.150962248,0.0340444436,3.07775463e-05,-6.5968071e-05,0.154618293
591,0.0785291103,0.147961639,0.0340463887,2.97599202e-05,-6.64416485e-05,0.150356249
591.1,0.0810482822,0.144882193,0.0340483274,2.87657255e-05,-6.68869526e-05,0.146042649
591.2,0.0833879369,0.141731835,0.0340502588,2.77956312e-05,-6.73049984e-05,0.141692565
591.3,0.0855479636,0.138518171,0.0340521818,2.68506715e-05,-6.76968519e-05,0.137320014
591.4,0.0875288406,0.135248458,0.0340540954,2.59316738e-05,-6.80636021e-05,0.132937937
591.5,0.0893315805,0.131929589,0.0340559988,2.50390801e-05,-6.84063642e-05,0.12855818
591.6,0.0909576756,0.128568076,0.0340578908,2.41733483e-05,-6.87262586e-05,0.124191504
591.7,0.0924090456,0.125170046,0.0340597706,2.33349783e-05,-6.90244095e-05,0.119847602
591.8,0.0936879872,0.121741233,0.0340616372,2.25240553e-05,-6.93019271e-05,0.11553513
591.9,0.0947971273,0.118286986,0.0340634895,2.17407193e-05,-6.95599131e-05,0.111261743
592,0.0957393777,0.114812272,0.0340653267,2.09851847e-05,-6.97994403e-05,0.107034149
592.1,0.0965178945,0.111321682,0.0340671478,2.02572529e-05,-7.00215597e-05,0.102858153
592.2,0.0971360399,0.107819446,0.0340689518,1.95569012e-05,-7.02272877e-05,0.0987387186
592.3,0.0975973476,0.104309445,0.0340707379,1.88838602e-05,-7.0417609e-05,0.0946800214
592.4,0.0979054914,0.100795221,0.034072505,1.82382971e-05,-7.05934681e-05,0.0906855093
592.5,0.0980642569,0.0972799991,0.0340742524,1.7619472e-05,-7.07557704e-05,0.0867579604
592.6,0.0980775165,0.0937667008,0.034075979,1.70272546e-05,-7.09053846e-05,0.08289954
592.7,0.097949207,0.0902579601,0.0340776839,1.64615796e-05,-7.10431328e-05,0.0791118564
592.8,0.0976833096,0.0867561412,0.0340793663,1.59217647e-05,-7.11697979e-05,0.0753960141
592.9,0.0972838334,0.0832633556,0.0340810253,1.54075233e-05,-7.1286121e-05,0.0717526642
593,0.0967548,0.0797814782,0.03408266,1.49183831e-05,-7.13928019e-05,0.0681820525
593.1,0.0961002309,0.0763121637,0.0340842695,1.44541073e-05,-7.14904996e-05,0.0646840644
593.2,0.0953241368,0.0728568621,0.0340858529,1.40140726e-05,-7.15798321e-05,0.0612582662
593.3,0.0944305085,0.0694168337,0.0340874095,1.35979929e-05,-7.16613807e-05,0.0579039438
593.4,0.093423309,0.0659931638,0.0340889383,1.32054863e-05,-7.17356863e-05,0.0546201382
593.5,0.0923064681,0.0625867761,0.0340904385,1.28357416e-05,-7.18032561e-05,0.0514056777
593.6,0.0910838762,0.0591984454,0.0340919094,1.24888469e-05,-7.18645613e-05,0.0482592076
593.7,0.0897593817,0.0558288105,0.03409335,1.21639932e-05,-7.19200382e-05,0.0451792168
593.8,0.0883367873,0.0524783849,0.0340947596,1.18608216e-05,-7.19700938e-05,0.0421640619
593.9,0.0868198482,0.0491475678,0.0340961375,1.1579002e-05,-7.20151015e-05,0.039211989
594,0.0852122705,0.0458366541,0.0340974827,1.13181337e-05,-7.20554075e-05,0.0363211529
594.1,0.0835177106,0.0425458436,0.0340987946,1.10776625e-05,-7.20913282e-05,0.0334896343
594.2,0.0817397748,0.0392752495,0.0341000724,1.0857332e-05,-7.21231559e-05,0.0307154552
594.3,0.0798820198,0.0360249068,0.0341013153,1.06568003e-05,-7.21511549e-05,0.0279965924
594.4,0.0779479527,0.0327947788,0.0341025227,1.04753936e-05,-7.21755682e-05,0.025330989
594.5,0.0759410324,0.0295847648,0.0341036938,1.03130258e-05,-7.21966146e-05,0.0227165653
594.6,0.0738646704,0.0263947058,0.0341048279,1.01694529e-05,-7.22144918e-05,0.020151227
594.7,0.0717222327,0.0232243903,0.0341059243,1.00440984e-05,-7.22293764e-05,0.017632874
594.8,0.0695170401,0.0200735597,0.0341069824,9.93662401e-06,-7.22414271e-05,0.0151594059
594.9,0.0672523715,0.0169419128,0.0341080014,9.84703529e-06,-7.22507828e-05,0.0127287286
595,0.0649314641,0.0138291108,0.0341089808,9.77469276e-06,-7.22575658e-05,0.0103387585
595.1,0.0625575164,0.0107347808,0.0341099199,9.71950334e-06,-7.22618816e-05,0.00798742691
595.2,0.060133689,0.00765851953,0.0341108182,9.68124015e-06,-7.22638199e-05,0.00567268289
595.3,0.0576631078,0.00459989725,0.0341116749,9.65930546e-06,-7.22634554e-05,0.00339249637
595.4,0.0551488643,0.00155846016,0.0341124896,9.65392443e-06,-7.22608485e-05,0.00114486
595.5,0.052594019,-0.00146626616,0.0341132616,9.66466977e-06,-7.2256046e-05,-0.00107220902
595.6,0.0500016023,-0.00447477468,0.0341139904,9.69123199e-06,-7.22490812e-05,-0.00326066786
595.7,0.0473746171,-0.0074675741,0.0341146756,9.73355819e-06,-7.22399754e-05,-0.00542244704
595.8,0.0447160397,-0.0104451869,0.0341153165,9.7914074e-06,-7.22287372e-05,-0.00755944995
595.9,0.0420288229,-0.0134081474,0.0341159127,9.86466803e-06,-7.22153641e-05,-0.0096735525
596,0.0393158964,-0.0163569996,0.0341164637,9.95297927e-06,-7.21998417e-05,-0.0117666031
596.1,0.0365801697,-0.0192922956,0.0341169691,1.00564858e-05,-7.21821451e-05,-0.0138404227
596.2,0.033824533,-0.0222145942,0.0341174284,1.01749299e-05,-7.21622387e-05,-0.0158968051
596.3,0.0310518592,-0.0251244591,0.0341178412,1.03079311e-05,-7.21400762e-05,-0.0179375174
596.4,0.0282650054,-0.0280224575,0.0341182072,1.04556475e-05,-7.21156009e-05,-0.0199643003
596.5,0.0254668143,-0.0309091592,0.0341185258,1.06179909e-05,-7.20887467e-05,-0.0219788689
596.6,0.022660116,-0.0337851345,0.0341187968,1.07949534e-05,-7.20594372e-05,-0.0239829132
596.7,0.0198477291,-0.0366509537,0.0341190198,1.09860829e-05,-7.20275869e-05,-0.0259780986
596.8,0.0170324623,-0.0395071857,0.0341191945,1.11914153e-05,-7.19930985e-05,-0.0279660668
596.9,0.0142171156,-0.0423543966,0.0341193207,1.14112418e-05,-7.19558675e-05,-0.0299484361
597,0.0114044816,-0.0451931486,0.0341193979,1.16452544e-05,-7.19157783e-05,-0.0319268023
597.1,0.00859734662,-0.0480239992,0.0341194261,1.18932118e-05,-7.18727061e-05,-0.0339027391
597.2,0.00579849214,-0.0508474997,0.0341194048,1.2155272e-05,-7.18265149e-05,-0.0358777984
597.3,0.00301069574,-0.0536641937,0.034119334,1.24316701e-05,-7.17770609e-05,-0.037853511
597.4,0.000236731854,-0.0564746166,0.0341192134,1.27219816e-05,-7.17241893e-05,-0.0398313868
597.5,-0.0025206265,-0.059279294,0.0341190428,1.30262828e-05,-7.16677348e-05,-0.0418129147
597.6,-0.00525860767,-0.0620787399,0.0341188222,1.33446224e-05,-7.16075217e-05,-0.0437995628
597.7,-0.0079744398,-0.0648734563,0.0341185513,1.36771197e-05,-7.15433644e-05,-0.0457927787
597.8,-0.0106653504,-0.0676639309,0.03411823,1.40236774e-05,-7.14750666e-05,-0.0477939884
597.9,-0.0133285653,-0.0704506361,0.0341178584,1.43841979e-05,-7.14024205e-05,-0.0498045966
598,-0.0159613086,-0.073234027,0.0341174362,1.475884e-05,-7.13252068e-05,-0.0518259853
598.1,-0.0185608011,-0.0760145401,0.0341169635,1.51476039e-05,-7.12431955e-05,-0.0538595139
598.2,-0.0211242608,-0.0787925911,0.0341164403,1.55504816e-05,-7.11561438e-05,-0.0559065168
598.3,-0.0236489019,-0.0815685734,0.0341158665,1.59676829e-05,-7.10637979e-05,-0.0579683033
598.4,-0.0261319347,-0.0843428555,0.0341152422,1.63989913e-05,-7.09658913e-05,-0.060046155
598.5,-0.0285705651,-0.0871157794,0.0341145673,1.68444599e-05,-7.08621429e-05,-0.062141324
598.6,-0.0309619952,-0.0898876579,0.0341138421,1.73043338e-05,-7.07522605e-05,-0.0642550311
598.7,-0.0333034224,-0.0926587721,0.0341130666,1.77786541e-05,-7.0635938e-05,-0.0663884624
598.8,-0.0355920406,-0.0954293689,0.0341122408,1.82672668e-05,-7.05128555e-05,-0.0685427668
598.9,-0.0378250398,-0.0981996583,0.034111365,1.877019e-05,-7.03826772e-05,-0.0707190523
599,-0.0399996068,-0.10096981,0.0341104392,1.92877672e-05,-7.02450544e-05,-0.0729183822
599.1,-0.0421129263,-0.103739951,0.0341094638,1.98196768e-05,-7.00996232e-05,-0.0751417709
599.2,-0.0441621815,-0.106510162,0.0341084388,2.03662861e-05,-6.99460026e-05,-0.0773901788
599.3,-0.046144555,-0.109280471,0.0341073644,2.09274805e-05,-6.97838001e-05,-0.0796645071
599.4,-0.0480572313,-0.112050857,0.034106241,2.15031415e-05,-6.96126016e-05,-0.081965592
599.5,-0.049897397,-0.114821236,0.0341050689,2.2093612e-05,-6.94319814e-05,-0.0842941983
599.6,-0.0516622443,-0.117591466,0.0341038482,2.26985729e-05,-6.92414947e-05,-0.0866510124
599.7,-0.0533489723,-0.120361336,0.0341025793,2.33182215e-05,-6.90406803e-05,-0.0890366345
599.8,-0.0549547905,-0.123130566,0.0341012626,2.39525096e-05,-6.88290607e-05,-0.0914515705
599.9,-0.0564769213,-0.125898799,0.0340998984,2.46013846e-05,-6.86061407e-05,-0.0938962233
600,-0.0579126042,-0.1286656,0.034098487,2.52649801e-05,-6.83714088e-05,-0.0963708828
600.1,-0.0592590994,-0.131430444,0.0340970289,2.59430055e-05,-6.81243367e-05,-0.0988757163
600.2,-0.0605136927,-0.134192719,0.0340955245,2.66353831e-05,-6.78643765e-05,-0.101410757
600.3,-0.0616737005,-0.136951715,0.0340939742,2.73423032e-05,-6.75909661e-05,-0.103975894
600.4,-0.0627364757,-0.139706621,0.0340923785,2.80633515e-05,-6.73035273e-05,-0.106570857
600.5,-0.0636994138,-0.142456518,0.0340907379,2.87985354e-05,-6.70014629e-05,-0.109195207
600.6,-0.0645599602,-0.145200374,0.0340890529,2.95478321e-05,-6.66841647e-05,-0.111848323
600.7,-0.0653156177,-0.147937038,0.0340873239,3.0310762e-05,-6.63510073e-05,-0.114529384
600.8,-0.0659639555,-0.150665236,0.0340855515,3.10873376e-05,-6.60013516e-05,-0.117237362
600.9,-0.0665026178,-0.153383564,0.0340837363,3.18770693e-05,-6.56345475e-05,-0.119970999
601,-0.0669293345,-0.156090482,0.0340818789,3.26799929e-05,-6.52499308e-05,-0.122728801
601.1,-0.0672419319,-0.158784312,0.0340799798,3.34955166e-05,-6.48468342e-05,-0.125509016
601.2,-0.0674383442,-0.16146323,0.0340780397,3.4323227e-05,-6.44245731e-05,-0.128309624
601.3,-0.067516627,-0.164125262,0.0340760591,3.51631699e-05,-6.39824671e-05,-0.131128323
601.4,-0.0674749696,-0.166768284,0.0340740388,3.60143054e-05,-6.35198278e-05,-0.133962511
601.5,-0.0673117106,-0.169390015,0.0340719794,3.68764456e-05,-6.30359643e-05,-0.136809277
601.6,-0.0670253521,-0.171988015,0.0340698815,3.774916e-05,-6.25301939e-05,-0.139665389
601.7,-0.0666145764,-0.174559685,0.034067746,3.86314457e-05,-6.20018357e-05,-0.142527279
601.8,-0.0660782623,-0.177102267,0.0340655734,3.95229522e-05,-6.14502169e-05,-0.145391042
601.9,-0.0654155025,-0.179612841,0.0340633646,4.04229347e-05,-6.08746832e-05,-0.14825242
602,-0.0646256215,-0.182088333,0.0340611202,4.13304594e-05,-6.02745926e-05,-0.151106805
602.1,-0.0637081943,-0.184525511,0.034058841,4.22450143e-05,-5.96493292e-05,-0.153949234
602.2,-0.0626630641,-0.186920997,0.0340565278,4.31654208e-05,-5.89983045e-05,-0.15677439
602.3,-0.061490362,-0.189271268,0.0340541814,4.40908348e-05,-5.83209585e-05,-0.159576609
602.4,-0.0601905252,-0.191572668,0.0340518025,4.50201765e-05,-5.76167731e-05,-0.162349886
602.5,-0.0587643152,-0.193821417,0.0340493921,4.59526311e-05,-5.68852699e-05,-0.165087894
602.6,-0.0572128353,-0.19601362,0.0340469508,4.6886995e-05,-5.61260287e-05,-0.167783994
602.7,-0.0555375485,-0.198145289,0.0340444797,4.78218579e-05,-5.53386744e-05,-0.170431266
602.8,-0.0537402918,-0.200212352,0.0340419794,4.87563162e-05,-5.45229003e-05,-0.173022532
602.9,-0.051823292,-0.202210674,0.0340394509,4.96889001e-05,-5.36784657e-05,-0.17555039
603,-0.049789177,-0.204136077,0.0340368951,5.06184479e-05,-5.28052042e-05,-0.178007256
603.1,-0.047640987,-0.205984366,0.0340343128,5.1543649e-05,-5.19030318e-05,-0.180385403
603.2,-0.0453821821,-0.207751347,0.0340317049,5.24628618e-05,-5.09719484e-05,-0.182677017
603.3,-0.0430166479,-0.209432857,0.0340290724,5.33749446e-05,-5.00120428e-05,-0.184874245
603.4,-0.0405486973,-0.211024792,0.0340264162,5.42784745e-05,-4.90235074e-05,-0.186969257
603.5,-0.0379830696,-0.212523134,0.0340237372,5.51717583e-05,-4.80066282e-05,-0.18895431
603.6,-0.0353249254,-0.21392398,0.0340210364,5.60536137e-05,-4.69617979e-05,-0.19082181
603.7,-0.0325798384,-0.215223575,0.0340183147,5.69226028e-05,-4.58895195e-05,-0.192564383
603.8,-0.0297537824,-0.216418337,0.0340155731,5.77770453e-05,-4.47904028e-05,-0.194174946
603.9,-0.0268531148,-0.217504895,0.0340128126,5.86157854e-05,-4.36651663e-05,-0.195646773
604,-0.023884556,-0.218480112,0.0340100342,5.94374839e-05,-4.25146468e-05,-0.196973568
604.1,-0.0208551644,-0.219341115,0.0340072389,6.02404198e-05,-4.13397837e-05,-0.198149531
604.2,-0.0177723078,-0.220085322,0.0340044278,6.10236604e-05,-4.01416243e-05,-0.19916942
604.3,-0.0146436311,-0.220710467,0.0340016018,6.17861094e-05,-3.89213285e-05,-0.200028613
604.4,-0.0114770203,-0.22121462,0.033998762,6.25261094e-05,-3.76801513e-05,-0.200723162
604.5,-0.00828056409,-0.221596209,0.0339959094,6.32428765e-05,-3.64194378e-05,-0.201249837
604.6,-0.00506251174,-0.221854034,0.0339930452,6.39354528e-05,-3.51406315e-05,-0.201606167
604.7,-0.00183123015,-0.221987278,0.0339901705,6.46028063e-05,-3.3845249e-05,-0.201790467
604.8,0.00140484146,-0.221995519,0.0339872862,6.52441311e-05,-3.25348842e-05,-0.201801865
604.9,0.00463723773,-0.221878729,0.0339843935,6.58587408e-05,-3.12111888e-05,-0.201640306
605,0.00785751328,-0.221637281,0.0339814936,6.64458386e-05,-2.98758719e-05,-0.201306557
605.1,0.0110572892,-0.221271938,0.0339785875,6.70051793e-05,-2.85306775e-05,-0.200802195
605.2,0.014228298,-0.220783851,0.0339756764,6.75362137e-05,-2.71773931e-05,-0.200129589
605.3,0.0173624275,-0.220174546,0.0339727614,6.80385447e-05,-2.58178106e-05,-0.199291871
605.4,0.0204517629,-0.219445904,0.0339698436,6.85121201e-05,-2.44537436e-05,-0.198292898
605.5,0.0234886251,-0.218600149,0.0339669243,6.89567742e-05,-2.30869921e-05,-0.197137206
605.6,0.0264656082,-0.217639823,0.0339640046,6.93727049e-05,-2.1719353e-05,-0.195829958
605.7,0.0293756111,-0.216567761,0.0339610856,6.97597803e-05,-2.03525912e-05,-0.194376884
605.8,0.0322118675,-0.215387068,0.0339581685,7.01182713e-05,-1.89884395e-05,-0.192784219
605.9,0.0349679707,-0.214101086,0.0339552545,7.04485216e-05,-1.76285851e-05,-0.191058635
606,0.0376378956,-0.21271337,0.0339523447,7.07511195e-05,-1.62746674e-05,-0.189207174
606.1,0.0402160148,-0.211227654,0.0339494404,7.10261236e-05,-1.49282637e-05,-0.187237175
606.2,0.0426971127,-0.209647824,0.0339465427,7.12744029e-05,-1.35908795e-05,-0.185156205
606.3,0.0450763944,-0.207977883,0.0339436527,7.14964957e-05,-1.22639574e-05,-0.182971994
606.4,0.0473494904,-0.206221927,0.0339407717,7.16930846e-05,-1.09488529e-05,-0.180692364
606.5,0.049512459,-0.204384113,0.0339379009,7.18649727e-05,-9.64684953e-06,-0.178325166
606.6,0.0515617843,-0.202468631,0.0339350413,7.20126578e-05,-8.35913695e-06,-0.175878225
606.7,0.0534943711,-0.200479679,0.0339321941,7.21372454e-05,-7.08682335e-06,-0.17335928
606.8,0.0553075377,-0.198421437,0.0339293606,7.22395062e-05,-5.83092933e-06,-0.170775939
606.9,0.0569990053,-0.196298047,0.0339265418,7.23203681e-05,-4.59238772e-06,-0.168135628
607,0.0585668862,-0.19411359,0.033923739,7.23806253e-05,-3.37204405e-06,-0.165445557
607.1,0.0600096692,-0.191872069,0.0339209532,7.24211842e-05,-2.17065562e-06,-0.162712684
607.2,0.0613262044,-0.189577389,0.0339181855,7.2443114e-05,-9.88897614e-07,-0.159943683
607.3,0.0625156862,-0.187233346,0.0339154372,7.24471654e-05,1.72636749e-07,-0.157144926
607.4,0.0635776358,-0.184843615,0.0339127093,7.24344456e-05,1.31343541e-06,-0.15432246
607.5,0.0645118831,-0.182411735,0.0339100028,7.24057325e-05,2.43305821e-06,-0.151481994
607.6,0.0653185476,-0.179941105,0.033907319,7.23619533e-05,3.53114335e-06,-0.148628892
607.7,0.0659980202,-0.177434976,0.0339046589,7.23041079e-05,4.60739175e-06,-0.145768164
607.8,0.0665509446,-0.174896443,0.0339020235,7.22330741e-05,5.66157291e-06,-0.142904465
607.9,0.0669781984,-0.172328446,0.033899414,7.21496654e-05,6.69351321e-06,-0.140042097
608,0.0672808758,-0.169733765,0.0338968313,7.20545752e-05,7.70310112e-06,-0.137185013
608.1,0.0674602695,-0.16711502,0.0338942766,7.19489217e-05,8.69027369e-06,-0.134336824
608.2,0.0675178545,-0.164474671,0.0338917507,7.18332911e-05,9.65501623e-06,-0.131500806
608.3,0.0674552718,-0.16181502,0.0338892549,7.17086561e-05,1.059736e-05,-0.128679911
608.4,0.067274313,-0.159138213,0.0338867899,7.15756158e-05,1.1517373e-05,-0.125876782
608.5,0.0669769058,-0.156446242,0.0338843569,7.14349346e-05,1.24151647e-05,-0.123093759
608.6,0.0665651008,-0.153740951,0.0338819568,7.12873296e-05,1.32908723e-05,-0.1203329
608.7,0.066041058,-0.151024037,0.0338795906,7.11333796e-05,1.41446667e-05,-0.117595989
608.8,0.0654070357,-0.148297058,0.0338772591,7.09741072e-05,1.497674e-05,-0.114884555
608.9,0.0646653788,-0.145561435,0.0338749634,7.08095289e-05,1.57873085e-05,-0.112199884
609,0.0638185089,-0.14281846,0.0338727043,7.0640702e-05,1.65766122e-05,-0.109543036
609.1,0.0628689148,-0.140069299,0.0338704827,7.04681502e-05,1.73448989e-05,-0.106914857
609.2,0.0618191442,-0.137315,0.0338682996,7.02921409e-05,1.80924395e-05,-0.104315995
609.3,0.0606717952,-0.134556496,0.0338661557,7.01135555e-05,1.88195103e-05,-0.101746911
609.4,0.0594295099,-0.131794611,0.0338640519,6.99325179e-05,1.95263998e-05,-0.0992078959
609.5,0.0580949673,-0.12903007,0.0338619892,6.97498295e-05,2.02134035e-05,-0.0966990825
609.6,0.056670878,-0.126263497,0.0338599682,6.95657996e-05,2.08808197e-05,-0.0942204554
609.7,0.0551599785,-0.123495427,0.0338579897,6.9380691e-05,2.15289536e-05,-0.0917718643
609.8,0.053565027,-0.120726307,0.0338560546,6.91953158e-05,2.21581097e-05,-0.0893530348
609.9,0.0518887988,-0.117956505,0.0338541636,6.90098193e-05,2.27685915e-05,-0.0869635783
610,0.0501340833,-0.11518631,0.0338523175,6.8824334e-05,2.33607052e-05,-0.0846030021
610.1,0.0483036798,-0.112415942,0.0338505169,6.86395937e-05,2.39347529e-05,-0.0822707178
610.2,0.0464003957,-0.109645553,0.0338487627,6.84558501e-05,2.44910314e-05,-0.07996605
610.3,0.0444270434,-0.106875231,0.0338470554,6.82733699e-05,2.5029835e-05,-0.0776882438
610.4,0.0423864386,-0.10410501,0.0338453957,6.80923399e-05,2.55514514e-05,-0.075436472
610.5,0.0402813982,-0.101334864,0.0338437843,6.79131543e-05,2.60561643e-05,-0.0732098416
610.6,0.0381147394,-0.0985647205,0.0338422218,6.77361856e-05,2.65442472e-05,-0.0710073996
610.7,0.0358892776,-0.0957944588,0.0338407089,6.75616037e-05,2.7015968e-05,-0.0688281385
610.8,0.0336078265,-0.0930239144,0.033839246,6.73895205e-05,2.74715855e-05,-0.0666710013
610.9,0.0312731962,-0.0902528824,0.0338378338,6.72204044e-05,2.79113513e-05,-0.0645348855
611,0.0288881939,-0.0874811207,0.0338364729,6.70545207e-05,2.83355045e-05,-0.0624186475
611.1,0.0264556221,-0.0847083523,0.0338351636,6.68917062e-05,2.87442777e-05,-0.0603211058
611.2,0.0239782797,-0.0819342686,0.0338339066,6.67324222e-05,2.9137893e-05,-0.0582410441
611.3,0.0214589611,-0.0791585313,0.0338327023,6.6577059e-05,2.95165608e-05,-0.0561772143
611.4,0.0189004567,-0.0763807753,0.0338315512,6.64256228e-05,2.98804804e-05,-0.0541283383
611.5,0.0163055527,-0.0736006102,0.0338304537,6.62780259e-05,3.02298424e-05,-0.0520931108
611.6,0.0136770317,-0.0708176234,0.0338294102,6.6134892e-05,3.05648255e-05,-0.0500702002
611.7,0.011017673,-0.0680313808,0.0338284212,6.59961263e-05,3.08855953e-05,-0.0480582506
611.8,0.00833025332,-0.0652414296,0.0338274869,6.58620986e-05,3.11923082e-05,-0.0460558828
611.9,0.00561754661,-0.0624472999,0.0338266077,6.57328421e-05,3.14851058e-05,-0.0440616951
612,0.00288232576,-0.0596485056,0.033825784,6.56083997e-05,3.17641211e-05,-0.0420742642
612.1,0.000127362505,-0.0568445467,0.033825016,6.54890865e-05,3.20294726e-05,-0.0400921454
612.2,-0.00264457128,-0.0540349106,0.033824304,6.53749233e-05,3.22812678e-05,-0.0381138733
612.3,-0.0054307031,-0.0512190732,0.0338236483,6.52663997e-05,3.25196002e-05,-0.0361379616
612.4,-0.00822825848,-0.0483965004,0.0338230491,6.51632433e-05,3.27445515e-05,-0.0341629033
612.5,-0.0110344605,-0.0455666494,0.0338225065,6.50656342e-05,3.2956191e-05,-0.0321871704
612.6,-0.0138465283,-0.04272897,0.0338220209,6.49739489e-05,3.31545745e-05,-0.0302092137
612.7,-0.0166616761,-0.0398829054,0.0338215922,6.48881556e-05,3.33397444e-05,-0.0282274624
612.8,-0.0194771123,-0.037027894,0.0338212207,6.48083768e-05,3.351173e-05,-0.0262403238
612.9,-0.0222900378,-0.0341633701,0.0338209065,6.47349358e-05,3.3670547e-05,-0.0242461824
613,-0.0250976454,-0.0312887651,0.0338206496,6.46676121e-05,3.38161971e-05,-0.0222433997
613.1,-0.0278971176,-0.028403509,0.03382045,6.46068667e-05,3.39486688e-05,-0.0202303134
613.2,-0.030685626,-0.0255070311,0.0338203079,6.45526793e-05,3.40679351e-05,-0.0182052368
613.3,-0.0334603298,-0.0225987616,0.0338202233,6.45049756e-05,3.4173956e-05,-0.0161664582
613.4,-0.0362183736,-0.019678133,0.033820196,6.44643714e-05,3.42666758e-05,-0.0141122403
613.5,-0.0389568868,-0.0167445809,0.0338202261,6.44304845e-05,3.43460241e-05,-0.0120408195
613.6,-0.0416729816,-0.013797546,0.0338203135,6.44036423e-05,3.44119157e-05,-0.00995040546
613.7,-0.0443637512,-0.010836475,0.033820458,6.43840467e-05,3.44642493e-05,-0.00783918089
613.8,-0.0470262684,-0.00786082271,0.0338206597,6.43716812e-05,3.4502908e-05,-0.00570530102
613.9,-0.049657584,-0.00487005358,0.0338209183,6.43666541e-05,3.45277589e-05,-0.00354689353
614,-0.0522547243,-0.00186364345,0.0338212337,6.43692106e-05,3.45386524e-05,-0.00136205865
614.1,-0.0548146905,0.00115891839,0.0338216056,6.43793498e-05,3.45354222e-05,0.000851130596
614.2,-0.0573344558,0.00419812704,0.0338220339,6.4397028e-05,3.4517885e-05,0.0030946279
614.3,-0.0598109637,0.00725445959,0.0338225183,6.44226015e-05,3.44858395e-05,0.00537041276
614.4,-0.0622411269,0.0103283726,0.0338230585,6.44561615e-05,3.44390668e-05,0.00768048938
614.5,-0.0646218241,0.0134202993,0.0338236543,6.44975669e-05,3.43773299e-05,0.010026885
614.6,-0.0669498995,0.0165306466,0.0338243053,6.45469621e-05,3.43003724e-05,0.0124116478
614.7,-0.0692221597,0.0196597914,0.0338250113,6.46048746e-05,3.42079196e-05,0.0148368444
614.8,-0.0714353726,0.0228080775,0.0338257717,6.46708687e-05,3.40996774e-05,0.0173045567
614.9,-0.073586265,0.0259758111,0.0338265863,6.47448459e-05,3.3975331e-05,0.0198168776
615,-0.0756715216,0.0291632567,0.0338274546,6.48276034e-05,3.38345459e-05,0.0223759069
615.1,-0.0776877824,0.0323706324,0.0338283763,6.49186368e-05,3.36769682e-05,0.0249837454
615.2,-0.0796316423,0.0355981043,0.0338293507,6.50181459e-05,3.35022211e-05,0.0276424882
615.3,-0.0814996484,0.0388457813,0.0338303775,6.5126092e-05,3.3309909e-05,0.0303542177
615.4,-0.0832883,0.0421137088,0.0338314561,6.5242611e-05,3.30996126e-05,0.0331209942
615.5,-0.0849940471,0.0454018616,0.033832586,6.53677596e-05,3.28708943e-05,0.035944846
615.6,-0.08661329,0.0487101373,0.0338337667,6.5501198e-05,3.26232917e-05,0.0388277579
615.7,-0.0881423788,0.052038348,0.0338349975,6.5643266e-05,3.23563234e-05,0.0417716576
615.8,-0.0895776139,0.0553862119,0.033836278,6.57936665e-05,3.20694851e-05,0.0447784011
615.9,-0.0909152465,0.0587533439,0.0338376074,6.59525098e-05,3.17622521e-05,0.0478497554
616,-0.0921514801,0.0621392463,0.0338389851,6.61196858e-05,3.14340791e-05,0.0509873796
616.1,-0.0932824723,0.0655432975,0.0338404104,6.62949672e-05,3.10844003e-05,0.0541928036
616.2,-0.0943043377,0.0689647411,0.0338418827,6.64782056e-05,3.07126297e-05,0.0574674041
616.3,-0.0952131517,0.0724026738,0.0338434013,6.66693363e-05,3.03181636e-05,0.0608123785
616.4,-0.0960049553,0.0758560325,0.0338449654,6.68681476e-05,2.99003807e-05,0.0642287157
616.5,-0.0966757609,0.0793235807,0.0338465743,6.70742762e-05,2.9458644e-05,0.067717164
616.6,-0.0972215601,0.082803894,0.0338482272,6.72874338e-05,2.8992301e-05,0.0712781961
616.7,-0.097638332,0.0862953459,0.0338499233,6.75073981e-05,2.85006883e-05,0.074911971
616.8,-0.0979220544,0.0897960911,0.0338516619,6.77338058e-05,2.79831328e-05,0.0786182929
616.9,-0.0980687158,0.0933040505,0.0338534421,6.79660568e-05,2.74389548e-05,0.0823965667
617,-0.0980743305,0.096816894,0.033855263,6.82038802e-05,2.68674699e-05,0.0862457505
617.1,-0.0979349546,0.100332024,0.0338571239,6.84465231e-05,2.62679969e-05,0.0901643053
617.2,-0.0976467061,0.103846558,0.0338590237,6.869357e-05,2.56398553e-05,0.0941501423
617.3,-0.0972057866,0.107357312,0.0338609618,6.89443015e-05,2.49823805e-05,0.0982005674
617.4,-0.096608506,0.110860786,0.0338629371,6.91980327e-05,2.42949172e-05,0.102312224
617.5,-0.0958513103,0.114353145,0.0338649487,6.94538521e-05,2.35768385e-05,0.106481036
617.6,-0.094930813,0.117830206,0.0338669957,6.97108377e-05,2.2827538e-05,0.110702147
617.7,-0.0938438287,0.121287425,0.0338690771,6.99683745e-05,2.20464538e-05,0.114969866
617.8,-0.0925874109,0.124719887,0.033871192,7.02251147e-05,2.12330638e-05,0.119277607
617.9,-0.0911588931,0.128122293,0.0338733394,7.04800353e-05,2.03869013e-05,0.123617842
